fixture_id,a_home,a_away
871777,-4.512474,-4.2734294
871778,-3.7921774,-4.5006685
871779,-4.230188,-4.1785464
871780,-4.843713,-4.532278
871781,-4.4839582,-4.0841346
871782,-4.6392245,-3.7024236
871783,-4.630968,-4.155686
871784,-3.981842,-4.206009
871785,-4.245736,-4.4969025
871786,-4.1577888,-4.200907
871787,-4.248553,-4.104494
871788,-3.5787926,-4.6932073
871789,-4.3908467,-4.0246205
871790,-4.610784,-3.6513073
871791,-4.1139607,-4.629669
871792,-3.392852,-5.0795984
871793,-3.883406,-4.5880866
871794,-3.9309902,-4.191235
871795,-4.4433546,-3.9982798
871796,-3.8527439,-4.6223664
871797,-3.4652748,-4.348224
871798,-4.6359167,-4.3015122
871799,-4.6969185,-4.094327
871800,-5.009408,-4.357206
871801,-4.426394,-4.344862
871802,-4.2979712,-4.0894394
871803,-4.110778,-4.4078455
871804,-4.3572793,-4.0460844
871805,-4.081057,-4.3487387
871806,-3.5972338,-3.948409
871807,-3.931158,-4.2796535
871808,-4.3440146,-4.3995256
871809,-4.6233807,-3.323683
871810,-4.874442,-4.2983513
871811,-4.1699114,-4.24558
871812,-4.3697047,-4.3625255
871813,-3.5203543,-4.586795
871814,-2.8336403,-5.277769
871815,-3.851855,-4.46447
871816,-4.149587,-4.386289
871817,-4.240864,-4.8121204
871818,-3.1734035,-5.0564566
871819,-4.3198047,-4.704676
871820,-5.2973084,-3.020031
871821,-4.66942,-3.6120317
871822,-4.3104916,-3.8094857
871823,-4.4237595,-3.8777883
871824,-3.836725,-4.3551598
871825,-4.50321,-4.519977
871826,-3.6293292,-4.4417186
871827,-4.0654,-4.4712634
871828,-3.813722,-4.259734
871829,-4.285267,-4.147447
871830,-3.947747,-4.3301315
871831,-4.1362395,-4.5365963
871832,-3.8289955,-4.6068044
871833,-4.094329,-3.740635
871834,-3.6496458,-4.5865808
871835,-4.0551624,-4.297499
871836,-3.4273539,-5.2047615
871837,-4.567779,-3.9998364
871838,-3.625556,-4.9745603
871839,-4.167716,-4.651219
871840,-4.5616984,-4.3261776
871841,-4.5385756,-3.6426673
871842,-4.634856,-4.0532484
871843,-3.9665294,-4.391021
871844,-4.213295,-4.59494
871845,-3.5074763,-4.2341948
871846,-3.634256,-4.056416
871847,-4.5216393,-3.8121657
871848,-4.190339,-3.8055396
871849,-4.714573,-4.0095234
877942,-4.416264,-4.749987
877943,-4.258276,-4.887272
877944,-3.9085708,-4.672761
877945,-3.957534,-4.3972154
877946,-4.4108973,-4.170926
877947,-4.258845,-4.2598057
877948,-4.243988,-4.1869025
877949,-4.701615,-3.9941742
877950,-4.540287,-3.855046
877951,-4.1762776,-4.647021
877952,-4.162306,-4.8022184
877953,-4.567027,-4.268855
877954,-4.440137,-3.4701529
877955,-4.4684525,-4.1467037
877956,-4.090929,-4.6040993
877957,-4.3664794,-3.5694008
877958,-4.499349,-4.035306
877959,-3.9078457,-4.4725876
877960,-4.09712,-4.4255958
877961,-4.4305735,-4.271056
877962,-3.302614,-5.006399
877963,-4.0146227,-4.8436675
877964,-4.5355115,-4.1687574
877965,-4.891436,-4.4333825
877966,-4.8458962,-3.6325374
877967,-4.3118076,-4.00247
877968,-4.615195,-3.683262
877969,-4.4371195,-4.3645086
877970,-4.3340187,-4.3407507
877971,-4.557389,-4.1367483
877972,-4.283712,-4.6625724
877973,-4.055967,-4.414154
877974,-4.234454,-4.37172
877975,-4.8093033,-3.6109679
877976,-3.8761985,-4.4644623
877977,-3.6040184,-4.7608504
877978,-3.3741148,-4.6835003
877979,-3.729074,-4.6448884
877980,-4.2983227,-4.492596
877981,-4.4101224,-4.418384
877982,-3.5793896,-4.3847547
877983,-4.33094,-4.553265
877984,-4.325408,-4.117643
877985,-4.259257,-3.7093916
877986,-4.1748652,-4.2546263
877987,-4.57414,-4.275192
877988,-3.9661908,-4.5231957
877989,-4.3986735,-3.4113126
877990,-5.192918,-3.3631063
877991,-3.4993494,-4.795749
877992,-3.514233,-4.5487123
877993,-4.547764,-3.6770642
877994,-3.5990796,-5.1946096
877995,-3.9858477,-4.5318513
877996,-3.8916142,-4.5097413
877997,-4.405494,-4.538218
877998,-4.321248,-4.7623534
877999,-3.9269245,-4.3903112
878000,-4.0859056,-4.53891
878001,-4.2536783,-4.567608
878002,-4.132285,-3.795396
878003,-5.1678405,-4.2933154
878004,-4.2555575,-3.985333
878005,-3.799769,-3.610289
878006,-4.377904,-4.0556574
878007,-4.961796,-3.960073
878008,-4.364547,-4.4845347
878009,-3.9519565,-4.5728116
878010,-3.9474108,-4.4852676
878011,-3.2604017,-4.879972
878012,-3.867471,-4.5154376
878013,-3.8002613,-4.938711
878014,-4.4612403,-4.2816715
878015,-4.8821635,-3.803382
878016,-4.393965,-4.1254864
878017,-4.503059,-3.8517265
878018,-4.15237,-4.3505683
878019,-3.7921078,-4.2598004
878020,-4.3265705,-4.1409264
878021,-4.55843,-4.504536
878022,-4.3062167,-4.266541
878023,-4.421373,-3.9856002
878024,-4.3573694,-4.3328047
878025,-4.3363514,-4.4968915
878026,-3.7722278,-4.167802
878027,-3.7614322,-4.6831756
878028,-4.2692566,-4.6562557
878029,-4.307223,-4.7673974
878030,-3.8659413,-4.7582965
878031,-3.7994332,-4.5640326
878032,-4.1261663,-4.429244
878033,-3.4755828,-4.8377867
878034,-5.265435,-3.4930701
878035,-4.431175,-4.2507143
878036,-3.801069,-4.003257
878037,-4.350444,-3.9124775
878038,-4.735043,-4.4171987
878039,-3.5392573,-4.5347543
878040,-3.9688265,-4.632366
878041,-4.304437,-4.5377965
878042,-4.2980742,-4.312564
878043,-3.6809087,-4.6272774
878044,-4.0460496,-4.4247556
878045,-3.2381084,-4.7637086
878046,-4.2310185,-4.153258
878047,-4.1521597,-4.375574
878048,-4.041712,-4.3058043
878049,-3.477167,-4.5742736
878050,-4.200489,-4.352249
878051,-3.8920658,-4.628719
878052,-4.01924,-4.6528487
878053,-4.5359573,-4.4503193
878054,-3.99011,-4.6498766
878055,-4.230379,-4.139275
878056,-4.1590614,-4.08618
878057,-4.6715446,-4.08402
878058,-4.401724,-4.1134973
878059,-4.1551547,-4.6245303
878060,-4.599662,-4.2036886
878061,-4.0137253,-4.605179
878062,-4.302591,-4.404864
878063,-4.1663194,-4.471998
878064,-4.247132,-4.0581136
878065,-4.079625,-4.536239
878066,-4.0083356,-3.922466
878067,-3.9631407,-4.383362
878068,-4.0812,-4.4291577
878069,-4.5888963,-4.0880246
878070,-4.678862,-4.903882
878071,-3.63189,-4.7648315
878072,-3.7241943,-4.6165805
878073,-4.2749414,-3.9409943
878074,-4.594344,-4.291336
878075,-4.1165557,-4.7376814
878076,-4.324817,-4.4872146
878077,-4.6186104,-3.579408
878078,-3.9618804,-4.4619355
878079,-4.2425284,-4.610197
878080,-3.7354982,-4.6745043
878081,-4.111796,-4.2744937
878082,-3.7990222,-4.676506
878083,-3.7960732,-4.955616
878084,-4.1882534,-4.259789
878085,-4.1639547,-4.7561054
878086,-4.0132384,-3.9742076
878087,-4.5817237,-4.4916854
878088,-3.9681025,-4.5914693
878089,-4.757155,-3.813433
878090,-4.107902,-4.288652
878091,-4.4012103,-4.2085147
878092,-4.4328146,-4.619809
878093,-4.7454433,-4.0869384
878094,-4.4099917,-4.7202797
878095,-4.262154,-3.9842856
878096,-4.468769,-4.0424004
878097,-4.0949206,-4.2541747
878098,-4.5461526,-4.2558513
878099,-4.027523,-4.4607534
878100,-4.2375774,-4.437378
878101,-4.2308683,-4.123526
878102,-4.436445,-4.239565
878103,-4.2961235,-4.5034895
878104,-3.8077455,-4.656232
878105,-4.53606,-4.079606
878106,-3.971358,-4.3552084
878107,-3.8823295,-4.422449
878108,-4.4076805,-4.1055875
878109,-4.3330026,-4.6623487
878110,-4.2628417,-4.383535
878111,-4.516591,-4.2875657
878112,-4.7045135,-3.8639674
878113,-3.4460852,-4.9158287
878114,-3.8550425,-4.899066
878115,-4.393288,-4.388715
878116,-4.473137,-3.9455245
878117,-4.4559603,-4.666068
878118,-4.5656915,-4.506108
878119,-4.1602345,-4.7540855
878120,-3.9030187,-4.328657
878121,-4.37444,-4.5219283
878122,-4.2394667,-4.639636
878123,-4.32631,-4.552154
878124,-3.8512778,-4.5277743
878125,-4.2980256,-4.7205343
878126,-4.73065,-4.138422
878127,-4.7238593,-4.0715523
878128,-4.3894525,-4.479676
878129,-3.7899761,-4.712876
878130,-4.53354,-4.275293
878131,-4.3128166,-4.5295634
878132,-3.4705055,-4.6861596
878133,-4.0059695,-4.6390576
878134,-3.6387196,-4.546676
878135,-4.0265307,-3.880175
878136,-4.1320624,-4.1866045
878137,-4.7346697,-4.269221
878138,-4.504149,-4.374386
878139,-4.368984,-4.655405
878140,-4.139714,-4.6024146
878141,-4.0614724,-4.4700837
878142,-4.428166,-4.4670553
878143,-4.223035,-4.420701
878144,-4.2248797,-3.927492
878145,-4.1139193,-3.6942875
878146,-4.302016,-4.1373744
878147,-4.605042,-4.1413736
878148,-4.8115134,-4.2276893
878149,-3.3158925,-4.839021
878150,-3.7561073,-4.8986206
878151,-4.5129476,-4.648059
878152,-3.7529178,-4.9264455
878153,-3.861841,-4.562775
878154,-4.479421,-4.344794
878155,-4.015849,-3.9771152
878156,-4.3899317,-4.572616
878157,-5.027345,-3.9075322
878158,-4.5471163,-4.1139812
878159,-4.02188,-4.9818087
878160,-4.338649,-4.3731685
878161,-3.2555077,-4.0818753
878162,-3.9952571,-3.7894795
878163,-3.7697356,-4.6668634
878164,-4.4237957,-4.6449842
878165,-4.1075244,-4.4736447
878166,-4.5706778,-4.3373647
878167,-4.109984,-4.5006204
878168,-3.9293184,-4.0617714
878169,-3.9141722,-4.5550876
878170,-3.7524,-4.288159
878171,-4.3709407,-4.48913
878172,-3.3454971,-4.343614
878173,-3.8429062,-5.124071
878174,-4.6159797,-4.209431
878175,-3.9806006,-3.9979336
878176,-4.473564,-4.1121135
878177,-4.473038,-4.683216
878178,-4.4917665,-4.464727
878179,-4.3456955,-4.399995
878180,-4.405403,-4.662083
878181,-3.9192498,-4.5405674
878182,-4.850718,-4.1429205
878183,-3.8048885,-4.644435
878184,-4.421392,-4.357579
878185,-4.3712063,-4.2379613
878186,-4.413313,-4.416935
878187,-4.5049253,-4.2293878
878188,-4.064285,-4.256735
878189,-3.4740934,-4.7430696
878190,-4.2857885,-4.627372
878191,-3.9333427,-4.417803
878192,-3.5117333,-4.882235
878193,-4.1452293,-4.111583
878194,-4.075336,-4.730775
878195,-4.243422,-4.3975167
878196,-4.76855,-3.7537444
878197,-4.5042424,-4.572503
878198,-4.2965417,-3.7288404
878199,-4.3535213,-3.7754653
878200,-3.9633167,-4.552519
878201,-3.942088,-4.0626388
878202,-4.5542345,-4.6716566
878203,-4.1109796,-4.6812124
878204,-4.44743,-4.6162176
878205,-4.6353674,-4.0835915
878206,-2.9898524,-4.918227
878207,-4.867667,-3.5133398
878208,-3.7260237,-4.5081744
878209,-3.844693,-4.71787
878210,-4.422104,-4.2068768
878211,-3.9566495,-4.370864
878212,-4.2431364,-4.7393785
878213,-4.3346314,-4.5228524
878214,-3.8926213,-3.9945064
878215,-4.1446023,-4.3318305
878216,-4.5566964,-3.902087
878217,-4.5125074,-3.8850214
878218,-3.9347181,-4.4434743
878219,-4.0359726,-4.3710275
878220,-3.93089,-3.917813
878221,-3.9954557,-4.675844
878222,-4.0362926,-4.707
878223,-3.7546237,-4.6591415
878224,-4.39008,-4.6839304
878225,-4.680696,-3.7703507
878226,-3.8151205,-4.483009
878227,-4.860495,-4.429866
878228,-3.9968224,-4.589061
878229,-3.9670463,-4.2984705
878230,-4.286332,-4.183113
878231,-3.6475418,-4.720869
878232,-4.5509305,-3.8880439
878233,-4.1588435,-4.144458
878234,-4.410138,-3.9351275
878235,-4.251768,-4.574634
878236,-3.7820296,-4.2285666
878237,-3.7323437,-4.521365
878238,-4.008765,-4.559113
878239,-4.472056,-4.537208
878240,-4.0172753,-4.438316
878241,-4.357019,-4.2389426
878242,-4.2792206,-4.6495867
878243,-3.5720541,-4.782887
878244,-4.370063,-4.6077137
878245,-4.0277,-4.8252416
878246,-4.5982304,-4.307963
878247,-3.915638,-4.402528
878248,-3.7404077,-3.830371
878249,-4.260222,-4.1621084
878250,-3.4987679,-4.405032
878251,-4.3915997,-4.2692595
878252,-3.5391037,-4.697711
878253,-3.9167707,-4.510702
878254,-4.11917,-4.276876
878255,-4.294479,-4.59829
878256,-4.4681225,-4.209846
878257,-4.353731,-4.47629
878258,-4.442053,-3.0992153
878259,-3.6513164,-4.418558
878260,-3.1578894,-4.3374047
878261,-4.6420765,-4.143548
878262,-4.355376,-4.493307
878263,-3.1183903,-4.571811
878264,-4.148895,-4.8444176
878265,-4.3755145,-4.063864
878266,-3.9768968,-4.28854
878267,-4.0140452,-4.2123117
878268,-4.0265484,-4.6400614
878269,-4.4412127,-4.3504844
878270,-3.885502,-4.0296707
878271,-4.2660003,-4.1079984
878272,-3.96412,-4.3618464
878273,-4.216444,-4.213641
878274,-3.2237577,-4.4979587
878275,-4.321182,-4.244149
878276,-4.3997474,-3.350759
878277,-3.790098,-4.844242
878278,-4.1860037,-4.6216574
878279,-4.5735908,-3.8515325
878280,-3.950293,-4.415467
878281,-4.0921164,-4.115622
878282,-3.868981,-4.4601808
878283,-3.5242393,-4.788382
878284,-4.017347,-4.255455
878285,-4.053824,-4.514424
878286,-3.7929268,-4.635151
878287,-4.3409567,-3.927806
878288,-4.2336664,-4.711653
878289,-4.4801784,-4.1633563
878290,-4.423365,-4.1169496
878291,-4.6980076,-4.204587
878292,-4.4753857,-4.554205
878293,-4.206154,-4.2754617
878294,-4.4023557,-4.212468
878295,-4.438252,-4.592196
878296,-4.0861773,-4.3986015
878297,-4.155455,-3.5424666
878298,-4.15252,-3.9920237
878299,-3.6655588,-4.7993994
878300,-3.6233635,-4.5659084
878301,-4.295879,-4.5898433
878302,-4.4389114,-4.3134093
878303,-3.8042817,-4.3728967
878304,-3.555309,-5.027073
878305,-4.271029,-4.3392267
878306,-4.267024,-4.4747868
878307,-4.222103,-4.14447
878308,-4.5070734,-4.5596523
878309,-4.0717564,-4.308748
878310,-4.201856,-4.109362
878311,-4.309556,-3.9017708
878312,-4.3408813,-4.4500146
878313,-4.114559,-4.42722
878314,-3.9150805,-4.471102
878315,-4.04396,-4.43623
878316,-4.089067,-3.9566495
878317,-4.36852,-3.9418428
878318,-4.5704722,-4.6893396
878319,-4.0898514,-4.5077057
878320,-3.8573778,-4.1195173
878321,-4.126182,-4.186201
881780,-3.3853176,-4.2064023
881781,-4.849887,-3.8710995
881782,-4.3380847,-4.227814
881783,-4.3345985,-4.1840935
881784,-4.0756593,-4.1766324
881785,-3.656363,-4.3998485
881786,-4.4414306,-4.2015047
881787,-4.4001493,-4.600108
881788,-4.3481865,-3.2964187
881789,-3.7925005,-4.431498
881790,-4.5720067,-4.2015266
881791,-4.383301,-4.5442104
881792,-3.392116,-5.1088753
881793,-4.231515,-4.587765
881794,-4.7991614,-4.326792
881795,-3.683185,-4.6233244
881796,-4.1047416,-4.383471
881797,-4.008317,-4.570621
881798,-4.2492423,-4.585436
881799,-4.5348563,-4.5889487
881800,-4.4323397,-3.92577
881801,-3.7422626,-4.0962586
881802,-4.426843,-3.8826244
881803,-4.37822,-4.1989694
881804,-3.7372422,-4.7135143
881805,-4.328698,-4.024121
881806,-4.7383084,-4.066168
881807,-3.3589516,-4.7045455
881808,-4.4540405,-4.43711
881809,-4.4143267,-4.3707824
881810,-4.3884497,-4.4272795
881811,-3.3117967,-4.726117
881812,-3.4853816,-4.800781
881813,-4.244293,-4.5306573
881814,-4.298867,-4.183188
881815,-4.3297725,-4.242233
881816,-3.9454694,-4.7802844
881817,-3.897709,-4.838855
881818,-3.7533796,-4.505416
881819,-4.2876196,-4.1837263
881820,-4.0375137,-4.6339674
881821,-3.8285334,-3.9547427
881822,-4.398273,-3.8321865
881823,-4.5641465,-4.315085
881824,-4.136836,-4.072805
881825,-4.1137075,-4.3343844
881826,-3.674895,-4.5410523
881827,-4.61324,-3.996321
881828,-3.9459825,-4.3377986
881829,-4.112249,-4.650376
881830,-4.128566,-4.553748
881831,-4.407907,-4.19712
881832,-4.323379,-4.0332794
881833,-3.967099,-4.6719575
881834,-4.17394,-4.2674017
881835,-3.990484,-4.8598347
881836,-4.4757214,-4.315589
881837,-3.8577905,-5.2114024
881838,-4.4993134,-3.7089415
881839,-3.9998627,-4.3430305
881840,-4.410173,-4.381655
881841,-4.610243,-3.471268
881842,-3.7901177,-4.97487
881843,-4.457843,-3.9240718
881844,-4.5021553,-4.3373947
881845,-4.3818064,-4.4281063
881846,-4.190136,-4.404197
881847,-4.061122,-4.25255
881848,-4.5282865,-4.336636
881849,-3.9460943,-4.2414646
881850,-4.306571,-4.57836
881851,-4.3546205,-3.9037704
881852,-4.5477066,-4.0041556
881853,-4.1620917,-4.0488873
881854,-3.67016,-4.8027287
881855,-3.2587452,-4.823251
881856,-4.3067183,-4.369911
881857,-3.5075722,-4.6170187
881858,-4.615303,-3.8783815
881859,-3.3772056,-4.6201754
881860,-4.1529408,-4.3891606
881861,-4.629488,-3.5955768
881862,-4.5485544,-3.5471249
881863,-3.9469514,-4.50818
881864,-3.8453524,-4.731504
881865,-3.948484,-4.5507364
881866,-4.212187,-4.4423532
881867,-4.323643,-4.081201
881868,-4.2116566,-4.327642
881869,-3.955583,-4.3382516
881870,-4.139668,-4.3734536
881871,-4.4221582,-4.5632596
881872,-4.528231,-3.883406
881873,-3.7495418,-4.740773
881874,-4.3114057,-4.5483956
881875,-4.4341855,-4.1816373
881876,-3.538367,-4.41495
881877,-4.6900153,-4.0179806
881878,-3.9825947,-4.182703
881879,-4.400304,-4.294435
881880,-4.7502465,-3.8229299
881881,-3.9174469,-4.66473
881882,-4.581319,-4.3491526
881883,-3.9018219,-3.640613
881884,-3.4661145,-4.8534565
881885,-3.4510956,-4.400522
881886,-4.646528,-4.0845747
881887,-4.2024984,-4.4951825
881888,-3.9367905,-4.565488
881889,-4.0590925,-4.106656
881890,-4.791404,-4.45026
881891,-4.355077,-4.0030727
881892,-3.4842627,-4.8763423
881893,-3.979273,-4.2656593
881894,-3.322028,-4.692426
881895,-4.6032686,-4.128242
881896,-4.132454,-4.2412825
881897,-4.2600827,-4.003134
881898,-4.7731643,-4.186968
881899,-3.9235065,-4.2590966
881900,-4.4934754,-3.729191
881901,-4.04248,-4.215126
881902,-4.336271,-4.352266
881903,-3.8828084,-4.581285
881904,-4.054886,-4.1163387
881905,-4.7112675,-3.888836
881906,-4.036659,-4.7557483
881907,-3.9033315,-4.584338
881908,-4.5963426,-4.105989
881909,-4.078663,-4.6462507
881910,-4.6052113,-4.453495
881911,-3.9018476,-4.3970957
881912,-4.822491,-4.145539
881913,-3.0855167,-4.4748344
881914,-4.252458,-4.5910645
881915,-4.1947374,-4.2564015
881916,-3.701365,-4.9210963
881917,-4.224251,-4.261262
881918,-4.3611307,-4.271881
881919,-3.9347517,-4.7349477
881920,-4.0683336,-3.7636085
881921,-3.747731,-4.5579815
881922,-4.0925803,-4.570844
881923,-4.327951,-4.0353985
881924,-3.8098774,-4.7153296
881925,-3.9761982,-4.350325
881926,-3.67088,-4.779119
881927,-3.4359183,-4.3981442
881928,-4.319713,-4.525271
881929,-4.5681605,-4.2076035
881930,-4.784684,-4.235637
881931,-4.2653484,-4.225532
881932,-4.2713194,-4.311272
881933,-4.102418,-4.137043
881934,-4.166774,-4.5484324
881935,-4.2286477,-4.4139366
881936,-4.216569,-4.6230993
881937,-4.3512554,-4.190424
881938,-4.422917,-3.9163857
881939,-4.1987824,-4.1215043
881940,-4.1622744,-3.9752114
881941,-3.9308434,-4.5113816
881942,-4.117405,-4.5923777
881943,-4.2056684,-4.753298
881944,-3.8657973,-4.3979197
881945,-3.9752138,-4.2291245
881946,-4.058725,-4.0722523
881947,-4.414274,-4.2510443
881948,-4.809396,-3.8708498
881949,-4.533844,-4.735767
881950,-2.5654786,-4.3146834
881951,-4.305567,-3.7081318
881952,-4.2689967,-4.7677016
881953,-4.0199533,-4.831763
881954,-4.194606,-4.071445
881955,-3.1559665,-4.5524077
881956,-4.234495,-4.341503
881957,-4.5897465,-4.0786505
881958,-4.397488,-4.4055085
881959,-4.1948934,-4.101486
881960,-4.1737895,-4.371458
881961,-4.4195547,-4.3595963
881962,-4.136735,-4.6285763
881963,-4.2082043,-4.579766
881964,-3.896727,-3.753881
881965,-3.427392,-4.5631895
881966,-4.1241426,-4.3442054
881967,-5.2619753,-3.6005168
881968,-4.653695,-4.303418
881969,-4.550983,-4.152929
881970,-3.7039807,-4.837956
881971,-3.8580854,-4.87158
881972,-4.350029,-4.048953
881973,-4.0500417,-4.2214828
881974,-4.3907523,-3.9469259
881975,-4.2252703,-4.4327726
881976,-4.013763,-3.4432085
881977,-3.7114632,-4.6067605
881978,-4.10871,-4.3295074
881979,-4.145926,-4.590469
881980,-4.5873966,-4.016904
881981,-4.214702,-4.11241
881982,-4.5879564,-4.1027813
881983,-4.03182,-4.7570853
881984,-4.0807176,-4.341309
881985,-3.9277787,-4.7279773
881986,-4.726296,-3.5651
881987,-4.4722056,-4.224355
881988,-5.062622,-3.5935555
881989,-4.26832,-4.53224
881990,-4.523731,-4.1398997
881991,-3.9748244,-4.3937373
881992,-4.290953,-4.878995
881993,-4.097623,-4.5374117
881994,-4.420893,-4.046474
881995,-4.298335,-4.3465605
881996,-4.2935886,-4.451502
881997,-3.4378872,-5.046781
881998,-4.7161865,-4.3134527
881999,-3.9798584,-4.2415924
882000,-3.9847708,-4.2178345
882001,-4.242527,-4.3203835
882002,-3.6176767,-4.6153116
882003,-4.2769003,-4.5016074
882004,-4.12236,-4.881551
882005,-4.764556,-3.8897173
882006,-4.419036,-3.9913182
882007,-4.8004093,-3.769003
882008,-4.7660694,-3.9407425
882009,-3.9321513,-4.383032
882010,-4.376813,-4.367988
882011,-4.186341,-4.107812
882012,-4.952945,-3.748317
882013,-3.59062,-4.1348896
882014,-4.0407996,-4.890707
882015,-4.534377,-4.3871126
882016,-4.161709,-4.3286896
882017,-4.7316804,-3.7004519
882018,-3.9770834,-4.4058733
882019,-3.866894,-4.339352
882020,-4.30057,-4.603389
882021,-3.850654,-4.5789776
882022,-3.6469042,-4.998483
882023,-4.0226145,-4.447621
882024,-4.266412,-4.4961004
882025,-4.194483,-4.4988556
882026,-4.6195183,-4.656514
882027,-3.7291768,-4.415326
882028,-4.406344,-4.7742176
882029,-4.1413646,-4.501885
882030,-4.6016874,-4.440699
882031,-4.7641983,-3.8580003
882032,-4.362796,-4.345176
882033,-4.418501,-4.322434
882034,-3.588919,-4.4350257
882035,-4.680934,-3.8737438
882036,-4.255246,-4.53398
882037,-3.837026,-3.9398065
882038,-3.7959437,-4.8514924
882039,-4.2832856,-4.076385
882040,-4.0265718,-4.38384
882041,-4.0362983,-4.9840164
882042,-4.2984676,-4.500802
882043,-4.2664385,-4.755594
882044,-4.137597,-4.5211735
882045,-4.3440595,-4.114891
882046,-4.1255536,-4.589567
882047,-3.9685996,-4.5750403
882048,-3.9609597,-4.2650433
882049,-4.875653,-3.395988
882050,-3.614689,-4.8513236
882051,-4.261752,-4.841749
882052,-3.9743838,-4.6455913
882053,-4.1696153,-4.39359
882054,-4.5554314,-3.7282047
882055,-4.210998,-4.54204
882056,-4.0363135,-4.80753
882057,-4.717809,-4.0128384
882058,-4.2967577,-3.8483498
882059,-4.211589,-4.416074
882060,-4.4419527,-4.1601963
882061,-4.1250196,-4.5440884
882062,-4.299774,-4.2587333
882063,-4.796373,-3.8405964
882064,-4.07486,-4.091795
882065,-4.2842326,-4.847326
882066,-4.503532,-4.0877533
882067,-4.0879874,-4.4029994
882068,-4.2457724,-3.9719675
882069,-4.415769,-4.273773
882070,-4.279527,-4.3600593
882071,-4.2250924,-4.534652
882072,-4.2759995,-4.416931
882073,-4.44732,-4.375134
882074,-3.7978806,-4.727313
882075,-4.339701,-4.3162932
882076,-4.2228184,-4.8363137
882077,-4.1228194,-4.5343018
882078,-4.912894,-3.846566
882079,-4.2392793,-4.4446006
882080,-3.7594762,-4.2721686
882081,-4.9974246,-3.5295708
882082,-4.566726,-4.2768903
882083,-4.3853626,-4.562784
882084,-3.9638176,-4.393266
882085,-4.30334,-4.2911663
882086,-4.2099233,-4.38397
882087,-3.7103963,-4.637692
882088,-3.7826486,-4.171529
882089,-3.779187,-4.83272
882090,-4.1687574,-4.4588766
882091,-4.1362677,-4.5079265
882092,-3.1883402,-4.69535
882093,-3.7008903,-4.4645834
882094,-4.361803,-4.52389
882095,-3.9939282,-4.7122974
882096,-4.2975883,-4.059122
882097,-4.001572,-4.6368666
882098,-4.380657,-4.454446
882099,-4.745574,-4.008354
882100,-3.7805562,-4.2033873
882101,-5.0371056,-2.9868908
882102,-4.0247455,-4.4243217
882103,-4.0555677,-4.6451015
882104,-4.31213,-4.361194
882105,-4.706646,-3.9820251
882106,-3.7634737,-4.2761536
882107,-4.075426,-4.720469
882108,-3.9919095,-3.7379725
882109,-4.4027004,-4.0933967
882110,-4.5504527,-4.12128
882111,-4.037124,-4.5611615
882112,-4.039484,-4.4910417
882113,-4.1618843,-4.2967935
882114,-4.0328927,-4.7592177
882115,-4.3117213,-4.534101
882116,-4.9247417,-3.7521715
882117,-3.7183778,-4.756297
882118,-4.0862584,-4.438915
882119,-3.8220942,-4.735474
882120,-4.3508797,-4.565702
882121,-3.8614016,-4.801432
882122,-4.732609,-4.1229854
882123,-3.3692846,-4.2961345
882124,-4.1172867,-4.222237
882125,-4.3306684,-4.324185
882126,-4.4374385,-4.58117
882127,-3.9564216,-4.833952
882128,-4.384234,-4.331354
882129,-4.2166214,-4.4056835
882130,-3.6181304,-4.570147
882131,-3.6569586,-4.2741146
882132,-4.620007,-4.549072
882133,-3.1246698,-4.7391005
882134,-4.0259075,-4.2288275
882135,-4.779646,-3.0002317
882136,-4.2437863,-4.330159
882137,-3.9183207,-4.1338053
882138,-4.5115495,-4.3315177
882139,-4.1985636,-4.292392
882140,-4.076187,-3.9582999
882141,-3.9419084,-4.4443064
882142,-4.603702,-4.2209973
882143,-4.0708485,-4.2199187
882144,-4.224277,-3.8563974
882145,-4.6641045,-3.6590724
882146,-3.6365826,-4.240152
882147,-3.5478282,-4.383561
882148,-4.589512,-4.2611904
882149,-4.376779,-4.9093184
882150,-3.4054437,-4.156934
882151,-3.99908,-4.4268813
882152,-4.6973133,-3.9945288
882153,-3.7323892,-4.9895577
882154,-4.0008307,-4.383432
882155,-4.4572425,-3.8046079
882156,-4.2250676,-4.0139146
882157,-3.5554776,-4.847529
882158,-4.551126,-4.220022
882159,-4.59161,-4.1553197
1029007,-3.539963,-4.777286
1029008,-4.6084876,-3.5971084
1030674,-4.346534,-3.9817696
1035037,-5.179576,-3.5062964
1035038,-3.7126925,-4.645634
1035039,-4.2457843,-4.196961
1035040,-3.4206774,-4.8026366
1035041,-4.5539856,-4.300389
1035042,-4.6552057,-3.9958527
1035043,-3.291893,-4.6265254
1035044,-4.08342,-4.1073604
1035045,-4.06289,-4.1450467
1035046,-3.8517258,-5.3497286
1035047,-3.6664963,-4.678581
1035048,-4.4979057,-4.252687
1035049,-4.3935285,-3.903071
1035050,-3.4456906,-4.6223536
1035051,-4.2966337,-4.066821
1035052,-3.8620396,-4.750763
1035053,-4.0500107,-4.329046
1035054,-3.9864755,-4.4243793
1035055,-3.9243407,-4.218403
1035056,-4.4365387,-3.4473324
1035057,-4.7509165,-3.7398238
1035058,-3.8583965,-4.185997
1035059,-4.21148,-4.346838
1035060,-3.9235442,-3.9836576
1035061,-4.4193654,-3.6045315
1035062,-3.39498,-4.9317327
1035063,-4.434545,-4.370801
1035064,-3.739484,-4.1583757
